0x6dc02fC80F070dAA5188ad410587E5502ddb3c63 ,16497079649999900000000000 
0x0aF0625b772472d18825c104b9daE35f76d3f6E0 ,998875000000000000000000 
0x549C0421c69Be943A2A60e76B19b4A801682cBD3 ,110937148000000000000000 
0xD34f3e85bB7C8020C7959B80a4B87a369D639dc0 ,94479662000000000000000 
0x548efCE69bb82a16f3911a86a65384327c99c3Ab ,85671482124723000000000 
0x8B1EA47e37A70E7FeEFc6A6945a4A7272a7934db ,82598567000000000000000 
0xd07d512b69709C604FFeaF7414bc5638Ab863549 ,81464460000000000000000 
0x22a8Ad71cA0B54F4bB0f2CE9c8cab0039221EB57 ,78800720000000000000000 
0x96125403211eAFB6a4442896C1F189eC87E9B2Ae ,78213600000000000000000 
0x32E4D53e10968601a8D2670A8b0a62d1CC838db6 ,75000000000000000000000 
0x2F39d1bf3760c25f44733e443248061F54106261 ,71100951000000000000000 
0x5b049c3Bef543a181A720DcC6fEbc9afdab5D377 ,69020389999999900000000 
0x38e218Ca20C6f15F591551b8935F6Adc52A5B11e ,68799000000000000000000 
0xA14964479Ebf9cD336011ad80652b08CD83dFE3A ,61016273000000000000000 
0x2d946C881d2D28b005857658DE1D3a6D48438c3B ,57961190000000000000000 
0xb7a1eE84945bA0dDc55f9C4D9D8cbed619b4CE73 ,51592847000000000000000 
0x71b8f5aEE705995a0f74F76C743C3A5536dDafaf ,50008918000000000000000 
0x5A8F5EB65d79BD8b102692CA22af29F40AD36C4A ,50000000000000000000000 
0xfB9dB525246c1d97517727eCbAC4820Fc1F7cd05 ,49267010000000000000000 
0x27c04649C8C0936BF2eeeE1C15E89a277cEb4F7a ,45000000000000000000000 
0xEB38597267b8b6f9cdfcf6466AD9384E95271EFC ,45000000000000000000000 
0x33135a743CAc563576bFce9a8fD1DA1f76851d01 ,44451390000000000000000 
0xD9Ed88862F0Ebec8750E0c34d5985A1B87e85Ed9 ,42555481999999900000000 
0x4a25A7701f4f6cb38B6F4B7bd8eEa153d62C6b80 ,39621750000000000000000 
0xACc4C1ea473a576A52483aa72327340587d51925 ,39400360000000000000000 
0x4fDd49e9F2D54A06c1a92885f5Ca67c598Eee601 ,39400360000000000000000 
0xC7e61c535D8462e4753160959895a007c93cA9e0 ,37928509000000000000000 
0x621f2A5ef987e064E76da1EB378e7193CeFC0baA ,37651729999999900000000 
0x2dE640a18fE3480aa802aca91f70177aDA103391 ,36174161000000000000000 
0xb5aF12B837aAf602298B3385640F61a0fF0F4E0d ,34464741000000000000000 
0x316F99537B4Bade5EEA51073f1B7c38Dfbf69A70 ,33562679999999900000000 
0xF4Dc08fA4727C687f8F24520b6a24b593eE69843 ,32990524941859900000000 
0x6d3cD864271864f2F32a9A58631F22b384bf9A17 ,31572628000000000000000 
0x333028fED93bB05088052cBF80371c9593B4EB1B ,31520290000000000000000 
0x462E5217e640842B883bEe6b1233E14b703d06AC ,28980600000000000000000 
0x01b23f8cc7FBF107b0F39AA0Ba7C17eBAFb5D618 ,28402831999999900000000 
0xEa09e0058B5EA09e99E032209b016221789EE083 ,25000000000000000000000 
0xA3b43E80BeD97BC9C70e355335067c41c67eA612 ,23729375000000000000000 
0x402961810cF383732C986dBE378B8c4def2B8166 ,23518314000000000000000 
0xe1B7a85B4fC837a4b9Db9841420ef1231c95Aa7E ,23369040999999900000000 
0xCA3E3Ff71782cda9fB5A7F2234287061f141e881 ,23142462999999900000000 
0xf393fb8C4BbF7e37f583D0593AD1d1b2443E205c ,22764629138358000000000 
0xDe6b2a06407575B98724818445178C1f5fD53361 ,21699592999999900000000 
0x0936CAC7C50a73908239CA3dFb0b52D89E5D3BCF ,20903350727399400000000 
0x4cBE8f3DFFe20FF09076C18C94c26e6331Fa2f50 ,20881523000000000000000 
0xf69EA6646cf682262E84cd7c67133eac59cef07b ,20583618014765500000000 
0x020CB5a75C25eEaB93647f0fA973B4C6F5f5C238 ,20286419999999900000000 
0xc6B8e3616077ba6B711fa95d8B0762dD29A3999E ,20239365000000000000000 
0x7a22E7a4d912231f9c0FB6760c59Ab560188360b ,19666688000000000000000 
0x773235Bd81BC6BaD700eB760d73eb77bbCe1B610 ,17388360000000000000000 
0xdd610321d3cF020a6Af0Cc2Ed352093f3343e4B8 ,17087069000000000000000 
0x9E42FD37e21C0ED235Fa31D2f49a7FBDea961F5C ,16480556000000000000000 
0x05F284897641661Fee9f1c1413a4f599a43a746f ,15968483000000000000000 
0xE3939654Deae5f54fD3e6B84b3A7F75f245062d8 ,15898826428264600000000 
0xcA7F8f6A21C6e0F3b0177207407Fc935429BdD27 ,15760140000000000000000 
0x69b40841B19ff952542DCfC07218257de8840c37 ,14979108999999900000000 
0x55B2B4C3BDeF7ceb2EcC57A9b91E65b9878DBC81 ,14972140000000000000000 
0x4553eD5d8d3731E629f67BD86abd021175F31848 ,14914920000000000000000 
